Unnamed: 0,timestamp,value,is_anomaly,prediction,convergenceLoss,convergenceLossNormal,anomaly_score,convergenceLossNormal100,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
0,2015-07-28 11:56:00,0.0406767458603,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
1,2015-07-28 12:06:00,0.0280777537797,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
2,2015-07-28 12:25:00,0.0239380849532,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
3,2015-07-28 13:56:00,0.017818574514,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
4,2015-07-28 14:06:00,0.0145788336933,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
5,2015-07-28 14:16:00,0.0133189344852,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
6,2015-07-28 17:23:00,0.0266378689705,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
7,2015-07-28 22:03:00,0.0262778977682,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
8,2015-07-28 22:13:00,0.0278977681785,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
9,2015-07-28 22:22:00,0.0340172786177,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
10,2015-07-28 22:33:00,0.0424766018719,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
11,2015-07-28 22:43:00,0.0304175665947,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
12,2015-07-29 06:49:00,0.790856731461,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
13,2015-07-29 07:23:00,0.032037437005,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
14,2015-07-29 07:53:00,0.0338372930166,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
15,2015-07-29 08:13:00,0.0314974802016,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
16,2015-07-29 08:23:00,0.0388768898488,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
17,2015-07-29 08:51:00,0.0435565154788,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
18,2015-07-29 09:03:00,0.0433765298776,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
19,2015-07-29 09:13:00,0.0386969042477,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
20,2015-07-29 09:43:00,0.0352771778258,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
21,2015-07-29 10:03:00,0.0352771778258,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
22,2015-07-29 10:13:00,0.0475161987041,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
23,2015-07-29 10:17:00,0.0476961843053,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
24,2015-07-30 08:58:00,0.0521958243341,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
25,2015-07-30 09:07:00,0.0493160547156,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
26,2015-07-30 09:18:00,0.03437724982,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
27,2015-07-30 09:28:00,0.0300575953924,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
28,2015-07-30 09:37:00,0.0273578113751,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
29,2015-07-30 09:48:00,0.0338372930166,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
30,2015-07-30 09:57:00,0.0372570194384,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
31,2015-07-30 10:18:00,0.036717062635,0,"[0.005930846091359854, -0.09421021491289139]",0.0147011587396,0.5,0.5,0.5,0.0,0.0,0.0
